Platform,Genre,NA_Sales,JP_Sales,Rating,Critic_Score_Class
8.0,10.0,0.28,0.0,2.0,2.0
8.0,2.0,0.3,0.0,6.0,0.0
15.0,10.0,0.49,0.0,1.0,2.0
16.0,3.0,0.44,0.0,6.0,1.0
14.0,9.0,0.42,0.0,1.0,2.0
7.0,6.0,0.27,0.0,2.0,0.0
7.0,11.0,0.14,0.25,6.0,1.0
11.0,4.0,0.12,0.0,2.0,2.0
8.0,8.0,0.18,0.0,4.0,1.0
15.0,0.0,0.3,0.0,6.0,2.0
10.0,2.0,0.26,0.13,6.0,0.0
8.0,10.0,0.24,0.0,1.0,1.0
8.0,0.0,0.11,0.36,6.0,3.0
14.0,2.0,0.43,0.0,4.0,2.0
12.0,10.0,0.23,0.0,1.0,2.0
8.0,10.0,0.46,0.01,1.0,2.0
15.0,8.0,0.22,0.03,4.0,1.0
4.0,0.0,0.29,0.16,6.0,2.0
2.0,1.0,0.26,0.22,6.0,1.0
8.0,7.0,0.25,0.17,6.0,2.0
4.0,10.0,0.42,0.0,1.0,2.0
14.0,8.0,0.46,0.0,6.0,1.0
7.0,10.0,0.26,0.0,1.0,2.0
16.0,3.0,0.36,0.0,2.0,0.0
15.0,2.0,0.39,0.01,6.0,3.0
15.0,7.0,0.29,0.04,4.0,1.0
15.0,7.0,0.4,0.03,4.0,0.0
7.0,4.0,0.45,0.0,2.0,3.0
6.0,10.0,0.3,0.0,1.0,2.0
15.0,10.0,0.4,0.0,2.0,2.0
7.0,4.0,0.26,0.0,1.0,3.0
12.0,0.0,0.22,0.0,6.0,3.0
7.0,2.0,0.26,0.0,6.0,2.0
8.0,8.0,0.18,0.07,6.0,3.0
4.0,10.0,0.41,0.0,1.0,2.0
7.0,0.0,0.26,0.0,6.0,2.0
12.0,10.0,0.48,0.0,1.0,3.0
7.0,8.0,0.26,0.0,6.0,2.0
7.0,10.0,0.45,0.0,1.0,1.0
10.0,7.0,0.12,0.18,6.0,2.0
12.0,2.0,0.3,0.03,6.0,2.0
2.0,7.0,0.35,0.14,1.0,1.0
7.0,0.0,0.26,0.0,4.0,1.0
5.0,8.0,0.17,0.0,4.0,2.0
6.0,6.0,0.3,0.0,6.0,3.0
7.0,10.0,0.44,0.0,1.0,1.0
10.0,7.0,0.15,0.27,6.0,2.0
7.0,8.0,0.26,0.0,4.0,3.0
12.0,0.0,0.25,0.0,4.0,0.0
7.0,10.0,0.26,0.0,1.0,1.0
14.0,10.0,0.4,0.0,4.0,1.0
14.0,0.0,0.34,0.0,6.0,2.0
14.0,6.0,0.32,0.0,2.0,2.0
14.0,8.0,0.32,0.0,6.0,1.0
7.0,4.0,0.26,0.0,1.0,1.0
14.0,0.0,0.31,0.0,6.0,3.0
7.0,10.0,0.26,0.0,1.0,0.0
2.0,7.0,0.0,0.38,1.0,1.0
12.0,6.0,0.39,0.08,1.0,1.0
8.0,8.0,0.24,0.01,4.0,2.0
2.0,7.0,0.04,0.48,2.0,0.0
4.0,7.0,0.41,0.0,6.0,2.0
9.0,8.0,0.21,0.0,2.0,2.0
10.0,6.0,0.11,0.02,1.0,1.0
13.0,0.0,0.27,0.03,2.0,1.0
2.0,2.0,0.35,0.0,6.0,1.0
7.0,0.0,0.26,0.0,6.0,0.0
10.0,8.0,0.35,0.0,6.0,0.0
12.0,0.0,0.49,0.0,1.0,3.0
8.0,8.0,0.13,0.01,6.0,3.0
8.0,7.0,0.34,0.11,6.0,1.0
4.0,0.0,0.41,0.0,6.0,2.0
5.0,0.0,0.16,0.0,6.0,2.0
13.0,0.0,0.28,0.0,2.0,2.0
7.0,6.0,0.26,0.0,6.0,0.0
7.0,0.0,0.44,0.0,4.0,2.0
2.0,8.0,0.38,0.1,2.0,1.0
7.0,8.0,0.26,0.0,4.0,0.0
3.0,10.0,0.24,0.19,1.0,2.0
1.0,9.0,0.0,0.52,6.0,2.0
9.0,0.0,0.19,0.0,1.0,0.0
8.0,3.0,0.25,0.0,2.0,0.0
9.0,7.0,0.18,0.02,4.0,0.0
8.0,6.0,0.17,0.0,6.0,1.0
15.0,8.0,0.32,0.0,4.0,1.0
8.0,10.0,0.47,0.01,1.0,1.0
2.0,7.0,0.17,0.33,1.0,0.0
12.0,6.0,0.46,0.02,1.0,3.0
15.0,10.0,0.28,0.0,1.0,1.0
7.0,0.0,0.13,0.0,2.0,3.0
6.0,7.0,0.29,0.0,6.0,2.0
10.0,6.0,0.08,0.0,1.0,0.0
12.0,7.0,0.21,0.24,6.0,0.0
6.0,8.0,0.29,0.0,4.0,1.0
7.0,0.0,0.18,0.16,4.0,2.0
15.0,10.0,0.47,0.0,1.0,1.0
7.0,5.0,0.26,0.0,1.0,2.0
15.0,3.0,0.39,0.0,1.0,1.0
14.0,10.0,0.39,0.0,1.0,2.0
12.0,9.0,0.47,0.0,2.0,3.0
8.0,10.0,0.46,0.02,1.0,1.0
8.0,3.0,0.09,0.0,6.0,0.0
7.0,0.0,0.25,0.02,6.0,2.0
10.0,0.0,0.22,0.04,4.0,1.0
7.0,8.0,0.25,0.0,6.0,2.0
14.0,8.0,0.38,0.0,4.0,1.0
10.0,2.0,0.46,0.0,6.0,1.0
7.0,0.0,0.25,0.0,4.0,0.0
7.0,10.0,0.25,0.0,1.0,2.0
5.0,9.0,0.46,0.0,6.0,1.0
2.0,7.0,0.32,0.15,1.0,1.0
8.0,0.0,0.18,0.22,4.0,3.0
3.0,10.0,0.37,0.0,1.0,2.0
3.0,0.0,0.37,0.0,1.0,0.0
2.0,9.0,0.26,0.0,1.0,0.0
6.0,10.0,0.29,0.0,1.0,2.0
10.0,7.0,0.13,0.27,4.0,1.0
7.0,0.0,0.13,0.25,4.0,1.0
16.0,8.0,0.23,0.0,4.0,1.0
15.0,0.0,0.32,0.0,1.0,3.0
8.0,0.0,0.21,0.0,2.0,1.0
2.0,7.0,0.36,0.0,2.0,0.0
7.0,3.0,0.25,0.0,1.0,3.0
7.0,6.0,0.25,0.0,1.0,3.0
8.0,0.0,0.36,0.08,6.0,3.0
15.0,2.0,0.3,0.01,6.0,0.0
5.0,0.0,0.26,0.0,4.0,2.0
4.0,10.0,0.4,0.0,1.0,2.0
11.0,7.0,0.15,0.22,4.0,1.0
7.0,7.0,0.25,0.0,6.0,1.0
8.0,7.0,0.35,0.0,6.0,0.0
10.0,10.0,0.47,0.0,1.0,0.0
15.0,9.0,0.23,0.0,6.0,2.0
8.0,8.0,0.28,0.0,4.0,3.0
15.0,10.0,0.47,0.0,1.0,1.0
12.0,1.0,0.25,0.0,2.0,0.0
8.0,0.0,0.09,0.0,1.0,3.0
12.0,10.0,0.12,0.06,1.0,2.0
14.0,10.0,0.44,0.0,1.0,2.0
2.0,0.0,0.35,0.0,2.0,3.0
3.0,4.0,0.37,0.0,1.0,0.0
12.0,2.0,0.44,0.0,6.0,1.0
7.0,9.0,0.15,0.2,6.0,1.0
5.0,7.0,0.0,0.0,4.0,2.0
10.0,0.0,0.18,0.3,6.0,0.0
10.0,2.0,0.12,0.07,6.0,2.0
7.0,10.0,0.42,0.0,2.0,1.0
15.0,2.0,0.36,0.02,6.0,3.0
7.0,10.0,0.25,0.0,1.0,1.0
3.0,2.0,0.36,0.0,6.0,1.0
0.0,7.0,0.19,0.19,6.0,2.0
14.0,10.0,0.37,0.0,1.0,2.0
7.0,0.0,0.25,0.0,4.0,1.0
7.0,3.0,0.22,0.05,6.0,1.0
15.0,10.0,0.29,0.0,1.0,1.0
15.0,0.0,0.26,0.0,4.0,1.0
7.0,6.0,0.42,0.0,1.0,3.0
7.0,4.0,0.25,0.0,1.0,3.0
15.0,10.0,0.45,0.0,2.0,2.0
12.0,0.0,0.17,0.0,6.0,2.0
15.0,2.0,0.44,0.0,6.0,2.0
14.0,6.0,0.42,0.0,6.0,2.0
12.0,0.0,0.43,0.0,1.0,0.0
4.0,1.0,0.39,0.0,2.0,0.0
7.0,0.0,0.25,0.0,6.0,3.0
7.0,0.0,0.25,0.0,4.0,2.0
8.0,0.0,0.19,0.0,6.0,3.0
2.0,5.0,0.17,0.3,1.0,2.0
7.0,4.0,0.25,0.0,2.0,1.0
7.0,3.0,0.25,0.0,1.0,1.0
10.0,7.0,0.36,0.07,6.0,0.0
15.0,0.0,0.1,0.0,1.0,1.0
10.0,6.0,0.08,0.0,2.0,2.0
11.0,8.0,0.25,0.04,6.0,1.0
8.0,11.0,0.18,0.02,6.0,1.0
0.0,3.0,0.22,0.18,2.0,1.0
15.0,8.0,0.25,0.0,6.0,1.0
7.0,9.0,0.24,0.0,6.0,2.0
3.0,7.0,0.13,0.31,1.0,2.0
12.0,10.0,0.45,0.0,1.0,3.0
14.0,2.0,0.3,0.08,4.0,2.0
15.0,10.0,0.47,0.0,1.0,0.0
6.0,7.0,0.11,0.29,1.0,0.0
9.0,1.0,0.24,0.0,4.0,1.0
15.0,9.0,0.46,0.0,2.0,0.0
15.0,6.0,0.42,0.0,2.0,2.0
7.0,0.0,0.24,0.0,1.0,0.0
7.0,7.0,0.11,0.28,6.0,0.0
15.0,10.0,0.45,0.0,1.0,2.0
7.0,6.0,0.24,0.0,1.0,2.0
4.0,10.0,0.38,0.0,6.0,2.0
7.0,0.0,0.24,0.0,2.0,0.0
9.0,7.0,0.19,0.0,4.0,2.0
3.0,4.0,0.36,0.0,1.0,2.0
15.0,8.0,0.23,0.01,4.0,0.0
7.0,0.0,0.41,0.0,6.0,0.0
7.0,8.0,0.24,0.0,6.0,3.0
15.0,1.0,0.27,0.04,4.0,0.0
2.0,0.0,0.41,0.03,1.0,0.0
12.0,10.0,0.46,0.0,1.0,2.0
0.0,6.0,0.19,0.12,1.0,1.0
2.0,5.0,0.28,0.16,1.0,2.0
8.0,0.0,0.09,0.32,6.0,3.0
0.0,0.0,0.26,0.05,1.0,3.0
12.0,4.0,0.44,0.0,1.0,3.0
15.0,6.0,0.1,0.0,1.0,2.0
15.0,10.0,0.44,0.0,6.0,2.0
0.0,4.0,0.24,0.07,2.0,3.0
8.0,2.0,0.27,0.07,6.0,3.0
2.0,2.0,0.13,0.32,2.0,0.0
7.0,0.0,0.41,0.0,6.0,0.0
16.0,10.0,0.39,0.0,2.0,2.0
12.0,3.0,0.43,0.0,2.0,3.0
4.0,2.0,0.38,0.0,6.0,0.0
14.0,8.0,0.34,0.0,6.0,0.0
12.0,11.0,0.27,0.17,2.0,1.0
4.0,9.0,0.35,0.0,6.0,2.0
7.0,7.0,0.12,0.24,6.0,1.0
15.0,0.0,0.3,0.03,6.0,1.0
0.0,0.0,0.16,0.13,4.0,0.0
14.0,0.0,0.37,0.0,4.0,1.0
0.0,3.0,0.18,0.16,1.0,1.0
2.0,8.0,0.42,0.0,2.0,0.0
2.0,4.0,0.45,0.0,1.0,3.0
10.0,3.0,0.24,0.0,6.0,1.0
5.0,8.0,0.2,0.0,4.0,1.0
0.0,6.0,0.27,0.02,2.0,3.0
15.0,2.0,0.24,0.03,6.0,1.0
4.0,6.0,0.36,0.02,6.0,0.0
7.0,6.0,0.24,0.0,6.0,3.0
5.0,8.0,0.0,0.0,4.0,3.0
0.0,0.0,0.31,0.05,2.0,3.0
7.0,7.0,0.07,0.35,6.0,1.0
2.0,10.0,0.12,0.0,1.0,2.0
15.0,1.0,0.14,0.0,4.0,3.0
7.0,0.0,0.4,0.0,2.0,3.0
3.0,6.0,0.35,0.0,1.0,0.0
5.0,0.0,0.01,0.0,4.0,2.0
14.0,10.0,0.36,0.0,1.0,1.0
9.0,0.0,0.1,0.11,6.0,1.0
0.0,10.0,0.15,0.17,1.0,1.0
15.0,0.0,0.3,0.0,4.0,2.0
15.0,3.0,0.27,0.0,1.0,3.0
9.0,8.0,0.15,0.02,4.0,2.0
15.0,3.0,0.43,0.0,6.0,1.0
8.0,6.0,0.21,0.0,6.0,1.0
15.0,8.0,0.22,0.01,4.0,1.0
15.0,10.0,0.44,0.0,1.0,2.0
13.0,0.0,0.17,0.0,1.0,0.0
7.0,9.0,0.24,0.0,6.0,2.0
2.0,0.0,0.42,0.0,1.0,1.0
13.0,10.0,0.14,0.14,1.0,3.0
15.0,0.0,0.31,0.02,4.0,0.0
8.0,0.0,0.2,0.0,4.0,1.0
7.0,11.0,0.23,0.0,1.0,2.0
16.0,0.0,0.27,0.0,2.0,2.0
12.0,3.0,0.41,0.0,2.0,2.0
3.0,6.0,0.34,0.0,1.0,3.0
15.0,2.0,0.32,0.03,6.0,2.0
12.0,3.0,0.25,0.17,1.0,0.0
14.0,10.0,0.35,0.0,1.0,2.0
15.0,10.0,0.19,0.01,1.0,1.0
16.0,7.0,0.28,0.01,6.0,2.0
7.0,6.0,0.23,0.0,1.0,2.0
2.0,7.0,0.16,0.29,2.0,0.0
8.0,4.0,0.0,0.0,2.0,3.0
7.0,5.0,0.14,0.19,1.0,1.0
7.0,2.0,0.23,0.0,6.0,0.0
15.0,8.0,0.28,0.0,4.0,0.0
8.0,0.0,0.14,0.31,6.0,0.0
12.0,4.0,0.42,0.0,6.0,3.0
15.0,8.0,0.2,0.0,6.0,0.0
8.0,8.0,0.23,0.01,4.0,1.0
5.0,0.0,0.08,0.0,6.0,2.0
7.0,0.0,0.23,0.0,6.0,2.0
12.0,6.0,0.06,0.0,1.0,3.0
15.0,8.0,0.25,0.01,4.0,2.0
10.0,6.0,0.1,0.02,2.0,0.0
7.0,2.0,0.05,0.38,6.0,1.0
7.0,7.0,0.04,0.39,6.0,2.0
7.0,6.0,0.23,0.0,1.0,3.0
12.0,6.0,0.19,0.0,1.0,0.0
8.0,8.0,0.19,0.01,4.0,1.0
12.0,9.0,0.41,0.0,6.0,0.0
15.0,4.0,0.22,0.0,2.0,0.0
7.0,6.0,0.23,0.0,6.0,3.0
0.0,0.0,0.2,0.21,1.0,2.0
8.0,0.0,0.21,0.0,1.0,3.0
15.0,9.0,0.16,0.01,1.0,2.0
7.0,10.0,0.23,0.0,1.0,0.0
14.0,6.0,0.35,0.0,2.0,1.0
15.0,7.0,0.41,0.0,4.0,0.0
5.0,11.0,0.0,0.0,4.0,2.0
12.0,6.0,0.14,0.0,2.0,3.0
12.0,0.0,0.37,0.07,1.0,3.0
7.0,6.0,0.23,0.0,6.0,1.0
12.0,8.0,0.32,0.01,4.0,2.0
12.0,0.0,0.22,0.01,4.0,1.0
3.0,1.0,0.33,0.0,2.0,0.0
15.0,10.0,0.43,0.0,1.0,3.0
7.0,3.0,0.39,0.0,2.0,3.0
2.0,7.0,0.12,0.27,2.0,1.0
10.0,10.0,0.09,0.03,1.0,0.0
15.0,0.0,0.28,0.01,4.0,3.0
16.0,10.0,0.3,0.0,6.0,0.0
2.0,4.0,0.41,0.0,2.0,1.0
15.0,2.0,0.3,0.1,4.0,2.0
7.0,2.0,0.23,0.0,6.0,0.0
4.0,3.0,0.36,0.0,1.0,0.0
4.0,0.0,0.3,0.07,4.0,2.0
12.0,10.0,0.43,0.0,1.0,1.0
7.0,10.0,0.23,0.0,6.0,1.0
8.0,7.0,0.26,0.06,4.0,0.0
8.0,0.0,0.21,0.04,4.0,0.0
12.0,9.0,0.36,0.04,1.0,0.0
5.0,9.0,0.0,0.0,6.0,1.0
3.0,3.0,0.33,0.0,1.0,0.0
9.0,0.0,0.21,0.0,2.0,1.0
12.0,0.0,0.38,0.0,2.0,0.0
3.0,4.0,0.33,0.0,1.0,1.0
7.0,0.0,0.2,0.06,6.0,2.0
10.0,8.0,0.25,0.0,6.0,2.0
7.0,11.0,0.13,0.2,6.0,1.0
7.0,8.0,0.38,0.0,4.0,1.0
16.0,0.0,0.28,0.0,4.0,2.0
5.0,0.0,0.16,0.0,4.0,1.0
7.0,2.0,0.38,0.0,6.0,3.0
8.0,6.0,0.24,0.0,1.0,0.0
16.0,3.0,0.3,0.0,2.0,1.0
7.0,8.0,0.38,0.0,4.0,2.0
2.0,4.0,0.26,0.0,1.0,3.0
12.0,6.0,0.17,0.0,2.0,3.0
7.0,0.0,0.22,0.0,4.0,2.0
3.0,6.0,0.33,0.0,1.0,1.0
10.0,0.0,0.09,0.0,6.0,0.0
7.0,4.0,0.22,0.0,2.0,1.0
6.0,6.0,0.25,0.0,6.0,0.0
7.0,8.0,0.22,0.0,6.0,3.0
7.0,7.0,0.14,0.17,6.0,0.0
8.0,6.0,0.35,0.0,1.0,0.0
12.0,5.0,0.33,0.0,1.0,2.0
14.0,10.0,0.36,0.0,1.0,2.0
10.0,8.0,0.23,0.0,4.0,0.0
15.0,0.0,0.3,0.0,2.0,3.0
9.0,0.0,0.37,0.0,4.0,1.0
5.0,8.0,0.13,0.0,4.0,2.0
4.0,0.0,0.34,0.02,6.0,0.0
15.0,0.0,0.2,0.0,2.0,0.0
11.0,0.0,0.21,0.01,6.0,1.0
7.0,0.0,0.22,0.0,1.0,3.0
2.0,2.0,0.29,0.12,6.0,2.0
14.0,8.0,0.32,0.0,4.0,2.0
7.0,10.0,0.38,0.0,1.0,0.0
12.0,0.0,0.13,0.0,6.0,0.0
7.0,8.0,0.22,0.0,4.0,1.0
7.0,10.0,0.22,0.0,1.0,1.0
2.0,5.0,0.42,0.0,6.0,1.0
14.0,8.0,0.34,0.0,6.0,1.0
10.0,0.0,0.03,0.38,6.0,0.0
2.0,3.0,0.41,0.0,1.0,0.0
15.0,8.0,0.3,0.0,6.0,0.0
15.0,10.0,0.4,0.0,1.0,0.0
10.0,6.0,0.02,0.01,2.0,1.0
12.0,0.0,0.39,0.0,2.0,0.0
8.0,8.0,0.2,0.03,4.0,1.0
7.0,0.0,0.22,0.0,6.0,1.0
3.0,2.0,0.32,0.0,6.0,2.0
7.0,7.0,0.22,0.0,4.0,2.0
12.0,0.0,0.39,0.01,6.0,3.0
15.0,6.0,0.12,0.0,1.0,1.0
2.0,3.0,0.32,0.0,1.0,2.0
7.0,0.0,0.04,0.36,6.0,1.0
14.0,2.0,0.34,0.0,6.0,3.0
16.0,8.0,0.28,0.0,4.0,2.0
8.0,0.0,0.23,0.0,4.0,0.0
4.0,10.0,0.35,0.0,1.0,2.0
8.0,8.0,0.21,0.01,4.0,1.0
16.0,10.0,0.26,0.0,6.0,1.0
0.0,2.0,0.13,0.07,6.0,1.0
4.0,2.0,0.35,0.0,6.0,1.0
15.0,10.0,0.4,0.0,1.0,2.0
15.0,0.0,0.21,0.0,6.0,3.0
7.0,6.0,0.22,0.0,6.0,1.0
5.0,9.0,0.02,0.0,1.0,2.0
3.0,10.0,0.32,0.0,1.0,2.0
12.0,10.0,0.18,0.0,1.0,3.0
15.0,8.0,0.3,0.01,4.0,1.0
12.0,3.0,0.42,0.0,1.0,1.0
8.0,8.0,0.13,0.0,4.0,0.0
15.0,0.0,0.25,0.0,4.0,0.0
7.0,10.0,0.37,0.0,1.0,0.0
0.0,7.0,0.24,0.04,2.0,3.0
14.0,10.0,0.06,0.02,1.0,2.0
7.0,0.0,0.22,0.0,6.0,3.0
7.0,1.0,0.22,0.0,4.0,1.0
7.0,0.0,0.22,0.0,6.0,0.0
8.0,10.0,0.09,0.03,1.0,0.0
14.0,7.0,0.3,0.0,6.0,2.0
15.0,2.0,0.26,0.01,6.0,1.0
2.0,11.0,0.37,0.02,2.0,2.0
10.0,11.0,0.04,0.0,2.0,2.0
7.0,0.0,0.22,0.0,4.0,3.0
14.0,10.0,0.35,0.0,1.0,2.0
7.0,8.0,0.37,0.0,6.0,2.0
15.0,4.0,0.19,0.0,2.0,2.0
14.0,0.0,0.33,0.0,4.0,3.0
8.0,10.0,0.36,0.0,6.0,1.0
14.0,0.0,0.33,0.0,2.0,2.0
15.0,0.0,0.16,0.0,4.0,0.0
2.0,0.0,0.13,0.31,1.0,2.0
12.0,9.0,0.26,0.0,2.0,0.0
15.0,0.0,0.27,0.01,4.0,2.0
12.0,0.0,0.19,0.0,2.0,0.0
15.0,0.0,0.28,0.0,6.0,1.0
10.0,8.0,0.17,0.06,6.0,1.0
2.0,3.0,0.21,0.0,2.0,0.0
14.0,6.0,0.34,0.0,1.0,2.0
12.0,4.0,0.35,0.0,2.0,0.0
8.0,2.0,0.15,0.09,6.0,1.0
4.0,4.0,0.34,0.0,1.0,1.0
8.0,8.0,0.22,0.0,4.0,1.0
11.0,0.0,0.0,0.05,1.0,3.0
8.0,4.0,0.19,0.0,2.0,3.0
12.0,0.0,0.25,0.0,2.0,0.0
12.0,0.0,0.09,0.32,6.0,3.0
16.0,0.0,0.23,0.0,2.0,1.0
4.0,8.0,0.34,0.0,6.0,2.0
15.0,0.0,0.26,0.0,6.0,1.0
4.0,1.0,0.34,0.0,4.0,2.0
12.0,3.0,0.41,0.0,1.0,3.0
12.0,11.0,0.38,0.0,2.0,0.0
7.0,2.0,0.36,0.0,6.0,1.0
15.0,8.0,0.36,0.01,4.0,2.0
15.0,8.0,0.28,0.0,2.0,2.0
8.0,0.0,0.26,0.0,6.0,1.0
7.0,10.0,0.21,0.0,1.0,1.0
8.0,7.0,0.19,0.07,6.0,2.0
15.0,0.0,0.28,0.01,4.0,1.0
15.0,0.0,0.26,0.0,4.0,0.0
8.0,3.0,0.11,0.0,6.0,1.0
14.0,9.0,0.35,0.0,6.0,1.0
3.0,1.0,0.26,0.07,1.0,3.0
13.0,3.0,0.2,0.09,1.0,3.0
12.0,4.0,0.4,0.0,1.0,0.0
7.0,0.0,0.21,0.0,4.0,1.0
8.0,0.0,0.19,0.11,4.0,3.0
3.0,6.0,0.31,0.0,1.0,1.0
0.0,5.0,0.2,0.06,1.0,1.0
14.0,10.0,0.32,0.0,1.0,2.0
8.0,0.0,0.19,0.0,6.0,3.0
7.0,0.0,0.36,0.0,6.0,0.0
8.0,7.0,0.22,0.07,6.0,3.0
14.0,10.0,0.4,0.0,1.0,2.0
7.0,0.0,0.21,0.0,1.0,3.0
5.0,8.0,0.16,0.0,4.0,2.0
8.0,0.0,0.18,0.0,6.0,3.0
6.0,10.0,0.24,0.0,1.0,1.0
8.0,10.0,0.35,0.0,1.0,2.0
7.0,8.0,0.21,0.0,6.0,2.0
7.0,7.0,0.21,0.0,6.0,3.0
3.0,4.0,0.18,0.17,1.0,2.0
7.0,0.0,0.15,0.0,2.0,0.0
7.0,0.0,0.21,0.0,4.0,0.0
0.0,9.0,0.0,0.27,2.0,1.0
7.0,10.0,0.36,0.0,1.0,1.0
2.0,1.0,0.21,0.13,2.0,2.0
7.0,7.0,0.21,0.0,6.0,1.0
8.0,3.0,0.26,0.0,2.0,1.0
5.0,8.0,0.23,0.0,4.0,1.0
7.0,9.0,0.09,0.25,6.0,1.0
2.0,4.0,0.34,0.03,6.0,2.0
7.0,7.0,0.07,0.29,6.0,3.0
10.0,7.0,0.17,0.23,6.0,0.0
8.0,7.0,0.19,0.0,4.0,0.0
15.0,10.0,0.15,0.0,1.0,1.0
4.0,10.0,0.33,0.0,1.0,2.0
15.0,3.0,0.39,0.0,1.0,3.0
7.0,3.0,0.21,0.0,6.0,3.0
2.0,0.0,0.39,0.0,2.0,3.0
8.0,0.0,0.16,0.0,4.0,0.0
4.0,10.0,0.33,0.0,1.0,2.0
8.0,7.0,0.12,0.21,6.0,1.0
7.0,4.0,0.21,0.0,2.0,3.0
3.0,7.0,0.14,0.22,1.0,1.0
8.0,0.0,0.07,0.09,6.0,2.0
10.0,6.0,0.11,0.0,6.0,0.0
7.0,8.0,0.35,0.0,4.0,3.0
7.0,10.0,0.21,0.0,2.0,2.0
4.0,8.0,0.33,0.0,6.0,0.0
14.0,9.0,0.31,0.0,6.0,2.0
7.0,1.0,0.21,0.0,6.0,0.0
4.0,10.0,0.33,0.0,6.0,1.0
6.0,9.0,0.24,0.0,1.0,2.0
7.0,10.0,0.21,0.0,1.0,1.0
11.0,0.0,0.16,0.0,6.0,0.0
8.0,9.0,0.21,0.09,4.0,1.0
6.0,6.0,0.23,0.0,1.0,0.0
16.0,10.0,0.36,0.0,2.0,1.0
12.0,10.0,0.23,0.01,1.0,0.0
14.0,10.0,0.32,0.0,1.0,2.0
7.0,6.0,0.21,0.0,1.0,3.0
9.0,6.0,0.13,0.01,2.0,1.0
7.0,0.0,0.21,0.0,1.0,0.0
9.0,3.0,0.19,0.0,2.0,1.0
12.0,6.0,0.39,0.0,1.0,0.0
7.0,6.0,0.35,0.0,6.0,3.0
15.0,3.0,0.23,0.0,6.0,1.0
3.0,4.0,0.3,0.0,1.0,1.0
9.0,2.0,0.12,0.08,6.0,0.0
14.0,6.0,0.35,0.0,6.0,1.0
10.0,0.0,0.15,0.0,6.0,0.0
4.0,8.0,0.32,0.0,6.0,2.0
10.0,10.0,0.39,0.0,1.0,2.0
5.0,7.0,0.25,0.0,4.0,1.0
7.0,10.0,0.35,0.0,1.0,2.0
14.0,9.0,0.32,0.0,1.0,1.0
4.0,4.0,0.32,0.0,1.0,2.0
12.0,0.0,0.23,0.0,2.0,3.0
2.0,4.0,0.38,0.0,1.0,3.0
9.0,7.0,0.17,0.03,6.0,1.0
4.0,0.0,0.32,0.0,2.0,0.0
5.0,8.0,0.15,0.0,4.0,1.0
7.0,11.0,0.2,0.0,2.0,0.0
6.0,0.0,0.14,0.16,1.0,0.0
7.0,8.0,0.2,0.0,4.0,1.0
7.0,0.0,0.18,0.05,4.0,0.0
8.0,3.0,0.24,0.0,2.0,1.0
14.0,8.0,0.31,0.0,4.0,1.0
15.0,8.0,0.21,0.0,4.0,1.0
0.0,0.0,0.0,0.42,4.0,3.0
9.0,6.0,0.07,0.0,1.0,2.0
16.0,10.0,0.32,0.0,2.0,3.0
2.0,7.0,0.22,0.16,6.0,1.0
12.0,10.0,0.39,0.0,1.0,1.0
8.0,0.0,0.27,0.0,6.0,3.0
15.0,8.0,0.19,0.03,4.0,2.0
7.0,0.0,0.2,0.0,6.0,3.0
6.0,1.0,0.17,0.1,1.0,1.0
15.0,9.0,0.36,0.0,6.0,0.0
7.0,0.0,0.2,0.0,4.0,1.0
7.0,9.0,0.15,0.11,4.0,2.0
7.0,10.0,0.2,0.0,1.0,0.0
15.0,0.0,0.36,0.0,4.0,2.0
7.0,0.0,0.34,0.0,2.0,0.0
14.0,8.0,0.26,0.0,4.0,1.0
15.0,8.0,0.36,0.0,4.0,0.0
9.0,1.0,0.16,0.04,4.0,2.0
10.0,4.0,0.22,0.04,6.0,2.0
8.0,0.0,0.21,0.03,6.0,0.0
10.0,10.0,0.0,0.0,1.0,1.0
7.0,0.0,0.2,0.0,6.0,3.0
2.0,2.0,0.36,0.0,2.0,0.0
10.0,0.0,0.27,0.0,4.0,3.0
8.0,3.0,0.19,0.0,6.0,1.0
13.0,8.0,0.2,0.0,4.0,2.0
8.0,6.0,0.07,0.02,1.0,0.0
8.0,6.0,0.37,0.0,1.0,0.0
5.0,8.0,0.01,0.0,4.0,2.0
7.0,0.0,0.2,0.0,6.0,3.0
12.0,8.0,0.33,0.01,6.0,1.0
15.0,10.0,0.15,0.0,1.0,2.0
7.0,9.0,0.11,0.19,6.0,1.0
4.0,2.0,0.31,0.0,4.0,2.0
12.0,4.0,0.32,0.04,1.0,0.0
7.0,4.0,0.34,0.0,1.0,3.0
2.0,0.0,0.19,0.0,2.0,3.0
8.0,2.0,0.16,0.0,6.0,1.0
11.0,8.0,0.18,0.02,4.0,0.0
7.0,4.0,0.2,0.0,1.0,3.0
15.0,3.0,0.24,0.0,6.0,1.0
15.0,8.0,0.35,0.01,6.0,1.0
6.0,2.0,0.23,0.0,6.0,2.0
8.0,0.0,0.18,0.06,6.0,1.0
15.0,9.0,0.3,0.0,1.0,0.0
7.0,0.0,0.34,0.0,6.0,0.0
8.0,2.0,0.21,0.09,6.0,2.0
5.0,8.0,0.18,0.0,4.0,3.0
8.0,5.0,0.26,0.06,1.0,1.0
7.0,0.0,0.2,0.0,6.0,3.0
6.0,10.0,0.23,0.0,1.0,0.0
15.0,0.0,0.36,0.0,6.0,0.0
